,b0,b1,b2,b3,dt,stationId,w
374,79,78,75,68,2017-06-20 07:55:23.760,480049000c51343334363138,0
375,80,79,76,68,2017-06-22 18:20:35.368,480049000c51343334363138,0
376,80,79,76,69,2017-06-22 22:30:33.749,480049000c51343334363138,0
377,79,78,77,70,2017-06-23 04:15:32.388,480049000c51343334363138,0
378,79,78,76,69,2017-06-23 09:20:31.010,480049000c51343334363138,0
379,87,82,80,71,2017-06-23 13:30:29.297,480049000c51343334363138,0
380,83,80,77,68,2017-06-23 17:40:28.688,480049000c51343334363138,0
381,78,77,74,68,2017-06-23 21:50:28.373,480049000c51343334363138,0
382,82,79,78,70,2017-06-24 02:00:26.493,480049000c51343334363138,0
383,79,78,76,70,2017-06-24 06:10:25.205,480049000c51343334363138,0
384,78,77,76,69,2017-06-24 10:20:25.136,480049000c51343334363138,0
385,86,81,81,71,2017-06-24 14:30:22.432,480049000c51343334363138,0
386,88,82,77,68,2017-06-24 18:40:22.760,480049000c51343334363138,0
387,80,80,76,69,2017-06-24 22:50:21.522,480049000c51343334363138,0
388,81,78,77,70,2017-06-25 03:00:20.729,480049000c51343334363138,0
389,79,78,76,70,2017-06-25 07:10:18.720,480049000c51343334363138,0
390,78,77,76,69,2017-06-25 11:25:19.065,480049000c51343334363138,0
391,91,85,81,69,2017-06-25 15:40:35.880,480049000c51343334363138,0
392,60,60,56,48,2017-05-13 04:51:02.288,480049000c51343334363138,0
393,60,59,56,48,2017-05-13 13:10:14.826,480049000c51343334363138,0
394,60,59,56,50,2017-06-09 00:00:05.740,480049000c51343334363138,0
395,60,59,56,50,2017-06-09 06:00:35.198,480049000c51343334363138,0
396,97,78,74,67,2017-06-09 18:15:33.970,480049000c51343334363138,0
397,93,78,74,67,2017-06-09 22:25:32.099,480049000c51343334363138,0
398,81,77,74,67,2017-06-10 02:35:33.233,480049000c51343334363138,0
399,79,77,74,67,2017-06-10 06:45:29.657,480049000c51343334363138,0
400,83,77,74,67,2017-06-10 10:55:29.419,480049000c51343334363138,0
401,94,77,74,67,2017-06-10 15:05:29.710,480049000c51343334363138,0
402,79,78,76,68,2017-06-16 16:20:36.025,480049000c51343334363138,0
403,79,78,74,68,2017-06-16 20:30:33.838,480049000c51343334363138,0
404,83,81,79,70,2017-06-17 00:40:33.039,480049000c51343334363138,0
405,78,78,76,69,2017-06-17 04:50:31.879,480049000c51343334363138,0
406,78,77,76,69,2017-06-17 09:00:30.230,480049000c51343334363138,0
407,82,81,79,70,2017-06-17 13:10:30.235,480049000c51343334363138,0
408,82,80,75,68,2017-06-17 17:20:29.774,480049000c51343334363138,0
409,81,80,75,68,2017-06-17 21:30:27.942,480049000c51343334363138,0
410,81,78,76,69,2017-06-18 01:40:27.126,480049000c51343334363138,0
411,78,77,76,69,2017-06-18 05:50:25.627,480049000c51343334363138,0
412,79,78,76,70,2017-06-18 10:00:25.251,480049000c51343334363138,0
413,82,80,78,69,2017-06-18 14:15:34.876,480049000c51343334363138,0
414,79,78,76,68,2017-06-18 18:30:35.088,480049000c51343334363138,0
415,80,79,76,68,2017-06-18 22:40:34.283,480049000c51343334363138,0
416,83,78,77,70,2017-06-19 02:50:31.860,480049000c51343334363138,0
417,79,78,76,69,2017-06-19 07:00:30.690,480049000c51343334363138,0
418,81,78,76,69,2017-06-19 11:10:30.696,480049000c51343334363138,0
419,85,79,77,69,2017-06-19 15:20:28.800,480049000c51343334363138,0
420,79,78,77,69,2017-06-19 19:30:27.411,480049000c51343334363138,0
421,79,78,76,69,2017-06-19 23:40:27.121,480049000c51343334363138,0
422,80,78,76,69,2017-06-20 03:50:25.799,480049000c51343334363138,0
423,83,79,78,70,2017-06-22 14:15:36.199,480049000c51343334363138,0
424,80,78,75,68,2017-06-22 18:25:33.502,480049000c51343334363138,0
425,79,80,77,69,2017-06-22 22:35:32.413,480049000c51343334363138,0
426,79,78,76,70,2017-06-23 04:20:30.607,480049000c51343334363138,0
427,79,78,76,69,2017-06-23 09:25:30.095,480049000c51343334363138,0
428,85,79,78,70,2017-06-23 13:35:29.958,480049000c51343334363138,0
429,88,84,78,68,2017-06-23 17:45:27.376,480049000c51343334363138,0
430,79,78,74,68,2017-06-23 21:55:28.266,480049000c51343334363138,0
431,82,78,77,70,2017-06-24 02:05:26.486,480049000c51343334363138,0
432,79,78,77,70,2017-06-24 06:15:23.913,480049000c51343334363138,0
433,78,78,76,69,2017-06-24 10:25:24.160,480049000c51343334363138,0
434,89,82,79,70,2017-06-24 14:35:22.099,480049000c51343334363138,0
435,85,80,76,68,2017-06-24 18:45:21.976,480049000c51343334363138,0
436,78,78,76,69,2017-06-24 22:55:20.995,480049000c51343334363138,0
437,82,78,77,70,2017-06-25 03:05:18.950,480049000c51343334363138,0
438,78,78,76,70,2017-06-25 07:15:19.684,480049000c51343334363138,0
439,78,78,76,69,2017-06-25 11:30:17.137,480049000c51343334363138,0
440,89,84,81,69,2017-06-25 15:45:35.148,480049000c51343334363138,0
441,60,60,56,48,2017-05-13 05:01:04.090,480049000c51343334363138,0
442,60,59,56,49,2017-05-13 13:20:17.144,480049000c51343334363138,0
443,60,59,56,50,2017-06-09 00:05:05.915,480049000c51343334363138,0
444,60,59,56,50,2017-06-09 06:05:33.415,480049000c51343334363138,0
445,97,79,74,67,2017-06-09 18:20:33.397,480049000c51343334363138,0
446,92,78,74,67,2017-06-09 22:30:34.130,480049000c51343334363138,0
447,84,77,74,67,2017-06-10 02:40:32.562,480049000c51343334363138,0
448,79,77,74,67,2017-06-10 06:50:32.091,480049000c51343334363138,0
449,82,77,74,67,2017-06-10 11:00:29.246,480049000c51343334363138,0
450,101,80,74,67,2017-06-10 15:10:28.971,480049000c51343334363138,0
451,79,78,76,68,2017-06-16 16:25:34.277,480049000c51343334363138,0
452,79,78,74,68,2017-06-16 20:35:34.742,480049000c51343334363138,0
453,84,81,78,70,2017-06-17 00:45:32.882,480049000c51343334363138,0
454,78,78,76,69,2017-06-17 04:55:31.160,480049000c51343334363138,0
455,78,77,76,69,2017-06-17 09:05:31.459,480049000c51343334363138,0
456,79,78,76,69,2017-06-17 13:15:29.845,480049000c51343334363138,0
457,79,78,74,68,2017-06-17 17:25:29.147,480049000c51343334363138,0
458,82,80,74,68,2017-06-17 21:35:28.228,480049000c51343334363138,0
459,82,78,76,69,2017-06-18 01:45:27.227,480049000c51343334363138,0
460,78,78,76,69,2017-06-18 05:55:24.503,480049000c51343334363138,0
461,79,78,76,70,2017-06-18 10:05:24.896,480049000c51343334363138,0
462,84,83,80,70,2017-06-18 14:20:35.365,480049000c51343334363138,0
463,78,78,75,67,2017-06-18 18:35:35.078,480049000c51343334363138,0
464,78,78,75,68,2017-06-18 22:45:34.581,480049000c51343334363138,0
465,83,78,76,69,2017-06-19 02:55:32.063,480049000c51343334363138,0
466,80,78,77,69,2017-06-19 07:05:31.652,480049000c51343334363138,0
467,82,79,76,69,2017-06-19 11:15:29.227,480049000c51343334363138,0
468,84,79,77,69,2017-06-19 15:25:29.148,480049000c51343334363138,0
469,79,78,76,69,2017-06-19 19:35:27.965,480049000c51343334363138,0
470,79,78,76,69,2017-06-19 23:45:27.433,480049000c51343334363138,0
471,80,78,76,69,2017-06-20 03:55:25.782,480049000c51343334363138,0
472,84,80,78,70,2017-06-22 14:20:35.861,480049000c51343334363138,0
473,80,79,76,68,2017-06-22 18:30:33.471,480049000c51343334363138,0
474,79,79,77,69,2017-06-22 22:40:34.194,480049000c51343334363138,0
475,79,78,76,70,2017-06-23 05:05:30.639,480049000c51343334363138,0
476,79,77,76,69,2017-06-23 09:30:29.435,480049000c51343334363138,0
477,84,79,77,69,2017-06-23 13:40:30.407,480049000c51343334363138,0
478,85,81,77,68,2017-06-23 17:50:28.434,480049000c51343334363138,0
479,79,78,75,68,2017-06-23 22:00:26.432,480049000c51343334363138,0
480,83,78,77,70,2017-06-24 02:10:25.822,480049000c51343334363138,0
481,79,78,77,70,2017-06-24 06:20:25.392,480049000c51343334363138,0
482,78,77,75,69,2017-06-24 10:30:24.160,480049000c51343334363138,0
483,87,80,79,70,2017-06-24 14:40:22.082,480049000c51343334363138,0
484,82,79,75,67,2017-06-24 18:50:21.032,480049000c51343334363138,0
485,79,78,76,69,2017-06-24 23:00:21.471,480049000c51343334363138,0
486,82,78,77,70,2017-06-25 03:10:19.801,480049000c51343334363138,0
487,78,78,77,70,2017-06-25 07:20:18.079,480049000c51343334363138,0
488,78,77,75,69,2017-06-25 11:35:17.424,480049000c51343334363138,0
489,86,80,79,69,2017-06-25 15:50:33.940,480049000c51343334363138,0
490,60,60,56,48,2017-05-13 05:10:06.674,480049000c51343334363138,0
491,60,60,56,49,2017-05-13 13:30:20.036,480049000c51343334363138,0
492,60,60,57,50,2017-06-09 00:20:03.342,480049000c51343334363138,0
493,60,59,56,50,2017-06-09 06:10:34.695,480049000c51343334363138,0
494,96,78,74,67,2017-06-09 18:25:33.379,480049000c51343334363138,0
495,92,78,74,67,2017-06-09 22:35:32.049,480049000c51343334363138,0
496,88,77,74,67,2017-06-10 02:45:32.214,480049000c51343334363138,0
497,79,77,74,67,2017-06-10 06:55:31.454,480049000c51343334363138,0
498,82,77,74,67,2017-06-10 11:05:29.496,480049000c51343334363138,0
499,90,77,74,67,2017-06-10 15:15:27.673,480049000c51343334363138,0
500,81,79,77,68,2017-06-16 16:30:35.109,480049000c51343334363138,0
501,80,80,75,69,2017-06-16 20:40:34.925,480049000c51343334363138,0
502,83,78,76,69,2017-06-17 00:50:32.720,480049000c51343334363138,0
503,78,77,76,69,2017-06-17 05:00:31.443,480049000c51343334363138,0
504,78,78,76,69,2017-06-17 09:10:29.902,480049000c51343334363138,0
505,82,81,79,70,2017-06-17 13:20:29.265,480049000c51343334363138,0
506,79,78,74,68,2017-06-17 17:30:28.993,480049000c51343334363138,0
507,80,79,74,68,2017-06-17 21:40:27.090,480049000c51343334363138,0
508,81,78,76,69,2017-06-18 01:50:25.667,480049000c51343334363138,0
509,78,78,76,69,2017-06-18 06:00:26.758,480049000c51343334363138,0
510,79,78,76,70,2017-06-18 10:10:24.921,480049000c51343334363138,0
511,80,79,77,69,2017-06-18 14:25:34.758,480049000c51343334363138,0
512,81,82,77,68,2017-06-18 18:40:35.255,480049000c51343334363138,0
513,79,78,75,68,2017-06-18 22:50:32.364,480049000c51343334363138,0
514,83,78,76,70,2017-06-19 03:00:31.071,480049000c51343334363138,0
515,79,78,77,70,2017-06-19 07:10:31.440,480049000c51343334363138,0
516,83,79,77,69,2017-06-19 11:20:29.601,480049000c51343334363138,0
517,85,80,78,69,2017-06-19 15:30:29.480,480049000c51343334363138,0
518,79,78,76,69,2017-06-19 19:40:27.951,480049000c51343334363138,0
519,79,78,76,69,2017-06-19 23:50:26.735,480049000c51343334363138,0
520,80,78,76,69,2017-06-20 04:00:25.956,480049000c51343334363138,0
521,80,78,76,69,2017-06-22 14:25:36.539,480049000c51343334363138,0
522,81,80,77,68,2017-06-22 18:35:33.159,480049000c51343334363138,0
523,79,79,77,69,2017-06-22 22:45:32.546,480049000c51343334363138,0
524,79,78,76,69,2017-06-23 05:25:31.233,480049000c51343334363138,0
525,79,77,76,69,2017-06-23 09:35:29.919,480049000c51343334363138,0
526,88,82,80,71,2017-06-23 13:45:32.878,480049000c51343334363138,0
527,85,80,77,68,2017-06-23 17:55:27.519,480049000c51343334363138,0
528,79,78,75,68,2017-06-23 22:05:27.297,480049000c51343334363138,0
529,84,79,77,70,2017-06-24 02:15:25.997,480049000c51343334363138,0
530,79,78,77,70,2017-06-24 06:25:25.420,480049000c51343334363138,0
531,79,78,76,69,2017-06-24 10:35:24.492,480049000c51343334363138,0
532,86,81,79,70,2017-06-24 14:45:22.586,480049000c51343334363138,2
533,82,79,75,67,2017-06-24 18:55:21.375,480049000c51343334363138,0
534,79,78,76,69,2017-06-24 23:05:20.206,480049000c51343334363138,0
535,81,78,77,70,2017-06-25 03:15:20.705,480049000c51343334363138,0
536,78,78,76,70,2017-06-25 07:25:19.372,480049000c51343334363138,0
537,81,80,78,70,2017-06-25 11:40:16.891,480049000c51343334363138,0
538,91,84,82,69,2017-06-25 15:55:34.094,480049000c51343334363138,0
539,60,60,56,48,2017-05-13 05:20:08.598,480049000c51343334363138,0
540,60,60,56,49,2017-05-13 13:40:21.791,480049000c51343334363138,0
541,60,60,56,50,2017-06-09 00:45:03.368,480049000c51343334363138,0
542,60,59,56,50,2017-06-09 06:15:35.160,480049000c51343334363138,0
543,94,78,74,67,2017-06-09 18:30:34.158,480049000c51343334363138,0
544,83,77,74,67,2017-06-09 22:40:34.453,480049000c51343334363138,0
545,82,77,74,67,2017-06-10 02:50:31.892,480049000c51343334363138,0
546,79,77,74,67,2017-06-10 07:00:31.112,480049000c51343334363138,0
547,81,77,74,67,2017-06-10 11:10:28.584,480049000c51343334363138,0
548,90,77,74,67,2017-06-10 15:20:27.938,480049000c51343334363138,0
549,82,79,77,68,2017-06-16 16:35:34.644,480049000c51343334363138,0
550,78,77,74,68,2017-06-16 20:45:34.122,480049000c51343334363138,0
551,84,79,77,69,2017-06-17 00:55:32.069,480049000c51343334363138,0
552,78,78,76,69,2017-06-17 05:05:30.805,480049000c51343334363138,0
553,78,77,76,69,2017-06-17 09:15:31.770,480049000c51343334363138,0
554,81,80,79,70,2017-06-17 13:25:30.553,480049000c51343334363138,0
555,80,80,75,68,2017-06-17 17:35:28.813,480049000c51343334363138,0
556,80,79,74,68,2017-06-17 21:45:26.954,480049000c51343334363138,0
557,83,78,76,69,2017-06-18 01:55:26.083,480049000c51343334363138,0
558,78,78,76,69,2017-06-18 06:05:26.110,480049000c51343334363138,0
559,81,79,77,71,2017-06-18 10:15:24.144,480049000c51343334363138,0
560,79,78,77,69,2017-06-18 14:30:35.184,480049000c51343334363138,0
561,79,78,74,67,2017-06-18 18:45:34.158,480049000c51343334363138,0
562,79,78,76,68,2017-06-18 22:55:32.680,480049000c51343334363138,0
563,82,78,76,70,2017-06-19 03:05:32.863,480049000c51343334363138,0
564,79,78,77,70,2017-06-19 07:15:31.080,480049000c51343334363138,0
565,82,78,77,69,2017-06-19 11:25:29.570,480049000c51343334363138,0
566,84,80,78,69,2017-06-19 15:35:28.851,480049000c51343334363138,0
567,79,78,76,69,2017-06-19 19:45:27.053,480049000c51343334363138,0
568,79,78,76,69,2017-06-19 23:55:26.912,480049000c51343334363138,0
569,79,77,76,69,2017-06-20 04:05:24.862,480049000c51343334363138,0
570,79,78,76,69,2017-06-22 14:30:34.256,480049000c51343334363138,0
571,82,79,76,68,2017-06-22 18:40:35.195,480049000c51343334363138,0
572,78,78,76,68,2017-06-22 22:50:33.848,480049000c51343334363138,0
573,79,78,76,69,2017-06-23 05:30:32.702,480049000c51343334363138,0
574,79,78,76,69,2017-06-23 09:40:30.252,480049000c51343334363138,0
575,86,80,78,70,2017-06-23 13:50:30.070,480049000c51343334363138,0
576,86,81,77,68,2017-06-23 18:00:27.815,480049000c51343334363138,0
577,86,80,75,68,2017-06-23 22:10:26.612,480049000c51343334363138,0
578,85,79,77,70,2017-06-24 02:20:26.308,480049000c51343334363138,0
579,79,78,77,70,2017-06-24 06:30:24.271,480049000c51343334363138,0
580,78,77,76,69,2017-06-24 10:40:24.346,480049000c51343334363138,0
581,87,82,81,72,2017-06-24 14:50:23.405,480049000c51343334363138,0
582,87,82,76,68,2017-06-24 19:00:21.842,480049000c51343334363138,0
583,78,78,76,69,2017-06-24 23:10:20.060,480049000c51343334363138,0
584,81,78,77,70,2017-06-25 03:20:20.065,480049000c51343334363138,0
585,78,78,76,70,2017-06-25 07:30:18.367,480049000c51343334363138,0
586,78,77,75,69,2017-06-25 11:45:17.431,480049000c51343334363138,0
587,90,83,79,68,2017-06-25 16:00:33.823,480049000c51343334363138,0
588,60,60,56,48,2017-05-13 05:30:10.016,480049000c51343334363138,0
589,60,60,56,49,2017-05-13 13:51:10.935,480049000c51343334363138,0
590,60,59,56,50,2017-06-09 01:10:04.611,480049000c51343334363138,0
591,60,59,56,50,2017-06-09 06:20:33.839,480049000c51343334363138,0
592,90,78,74,67,2017-06-09 18:35:34.638,480049000c51343334363138,0
593,87,77,74,67,2017-06-09 22:45:33.670,480049000c51343334363138,0
594,81,77,74,67,2017-06-10 02:55:32.251,480049000c51343334363138,0
595,80,77,74,67,2017-06-10 07:05:31.436,480049000c51343334363138,0
596,81,77,74,67,2017-06-10 11:15:30.786,480049000c51343334363138,0
597,91,77,74,67,2017-06-10 15:25:29.140,480049000c51343334363138,0
598,84,80,77,68,2017-06-16 16:40:34.961,480049000c51343334363138,0
599,79,78,74,68,2017-06-16 20:50:33.008,480049000c51343334363138,0
600,85,79,77,69,2017-06-17 01:00:34.311,480049000c51343334363138,0
601,82,79,77,70,2017-06-17 05:10:30.950,480049000c51343334363138,0
602,79,78,76,69,2017-06-17 09:20:31.420,480049000c51343334363138,0
603,82,80,79,70,2017-06-17 13:30:28.753,480049000c51343334363138,0
604,78,77,73,67,2017-06-17 17:40:30.073,480049000c51343334363138,0
605,82,81,75,68,2017-06-17 21:50:26.623,480049000c51343334363138,0
606,82,78,76,69,2017-06-18 02:00:26.447,480049000c51343334363138,0
607,78,77,76,69,2017-06-18 06:10:25.318,480049000c51343334363138,0
608,79,78,76,70,2017-06-18 10:20:24.432,480049000c51343334363138,0
609,80,79,77,69,2017-06-18 14:35:34.886,480049000c51343334363138,0
610,82,82,76,68,2017-06-18 18:50:33.804,480049000c51343334363138,0
611,79,78,75,68,2017-06-18 23:00:32.211,480049000c51343334363138,0
612,83,78,77,70,2017-06-19 03:10:31.217,480049000c51343334363138,0
613,79,78,76,69,2017-06-19 07:20:30.909,480049000c51343334363138,0
614,85,80,78,71,2017-06-19 11:30:30.235,480049000c51343334363138,0
615,83,79,78,69,2017-06-19 15:40:28.999,480049000c51343334363138,0
616,79,78,75,68,2017-06-19 19:50:27.531,480049000c51343334363138,0
617,79,78,76,69,2017-06-20 00:00:26.279,480049000c51343334363138,0
618,80,78,76,69,2017-06-20 04:10:26.606,480049000c51343334363138,0
619,79,78,76,69,2017-06-22 14:35:34.734,480049000c51343334363138,0
620,82,80,76,68,2017-06-22 18:45:34.778,480049000c51343334363138,0
621,79,79,76,68,2017-06-22 22:55:32.413,480049000c51343334363138,0
622,79,78,76,69,2017-06-23 05:35:32.508,480049000c51343334363138,0
623,79,78,76,69,2017-06-23 09:45:30.393,480049000c51343334363138,0
624,85,79,77,70,2017-06-23 13:55:30.690,480049000c51343334363138,0
625,87,81,77,68,2017-06-23 18:05:27.932,480049000c51343334363138,0
626,78,78,74,68,2017-06-23 22:15:26.306,480049000c51343334363138,0
627,85,79,77,70,2017-06-24 02:25:26.653,480049000c51343334363138,0
628,79,77,76,69,2017-06-24 06:35:25.557,480049000c51343334363138,0
629,79,78,76,69,2017-06-24 10:45:23.192,480049000c51343334363138,0
630,83,79,78,69,2017-06-24 14:55:23.716,480049000c51343334363138,0
631,84,80,75,67,2017-06-24 19:05:22.589,480049000c51343334363138,0
632,80,79,76,69,2017-06-24 23:15:19.906,480049000c51343334363138,0
633,80,78,77,70,2017-06-25 03:25:20.046,480049000c51343334363138,0
634,78,78,76,70,2017-06-25 07:35:19.468,480049000c51343334363138,0
635,78,78,76,69,2017-06-25 11:50:18.756,480049000c51343334363138,0
636,86,83,81,69,2017-06-25 16:05:33.922,480049000c51343334363138,0
637,60,60,56,48,2017-05-13 05:40:12.778,480049000c51343334363138,0
638,60,60,56,49,2017-05-13 14:00:26.971,480049000c51343334363138,0
639,60,59,56,50,2017-06-09 01:25:04.228,480049000c51343334363138,0
640,60,59,56,50,2017-06-09 06:25:34.836,480049000c51343334363138,0
641,91,78,74,67,2017-06-09 18:40:34.001,480049000c51343334363138,0
642,84,77,74,67,2017-06-09 22:50:32.410,480049000c51343334363138,0
643,81,77,74,67,2017-06-10 03:00:32.709,480049000c51343334363138,0
644,81,77,74,67,2017-06-10 07:10:31.120,480049000c51343334363138,0
645,81,77,74,67,2017-06-10 11:20:29.207,480049000c51343334363138,0
646,100,78,74,67,2017-06-10 15:30:29.390,480049000c51343334363138,0
647,80,78,76,68,2017-06-16 16:45:34.634,480049000c51343334363138,0
648,80,78,75,68,2017-06-16 20:55:34.746,480049000c51343334363138,0
649,84,81,79,70,2017-06-17 01:05:33.031,480049000c51343334363138,0
650,78,77,76,69,2017-06-17 05:15:31.451,480049000c51343334363138,0
651,78,78,76,69,2017-06-17 09:25:31.398,480049000c51343334363138,0
652,83,81,78,70,2017-06-17 13:35:30.477,480049000c51343334363138,0
653,81,81,75,68,2017-06-17 17:45:28.674,480049000c51343334363138,0
654,79,78,74,68,2017-06-17 21:55:26.952,480049000c51343334363138,0
655,82,78,76,69,2017-06-18 02:05:27.710,480049000c51343334363138,0
656,78,78,76,69,2017-06-18 06:15:26.302,480049000c51343334363138,0
657,79,78,76,70,2017-06-18 10:25:24.801,480049000c51343334363138,0
658,82,80,79,69,2017-06-18 14:40:33.483,480049000c51343334363138,0
659,79,79,75,67,2017-06-18 18:55:33.763,480049000c51343334363138,0
660,78,78,75,68,2017-06-18 23:05:32.835,480049000c51343334363138,0
661,83,78,77,70,2017-06-19 03:15:32.345,480049000c51343334363138,0
662,79,78,76,69,2017-06-19 07:25:30.446,480049000c51343334363138,0
663,84,79,77,70,2017-06-19 11:35:30.367,480049000c51343334363138,0
664,83,79,77,69,2017-06-19 15:45:27.877,480049000c51343334363138,0
665,81,81,80,70,2017-06-19 19:55:28.615,480049000c51343334363138,0
666,79,78,76,69,2017-06-20 00:05:25.985,480049000c51343334363138,0
667,80,78,76,69,2017-06-20 04:15:25.608,480049000c51343334363138,0
668,83,80,78,70,2017-06-22 14:40:34.413,480049000c51343334363138,0
669,80,79,76,68,2017-06-22 18:50:35.072,480049000c51343334363138,0
670,78,78,76,68,2017-06-22 23:00:33.525,480049000c51343334363138,0
671,79,77,76,69,2017-06-23 05:40:31.844,480049000c51343334363138,0
672,79,78,76,69,2017-06-23 09:50:30.252,480049000c51343334363138,0
